"Notes"	"Year Diagnosed"	"Year Diagnosed Code"	"Location"	"Location Code"	"Age at Diagnosis"	"Age at Diagnosis Code"	"HIV Exposure Category"	"HIV Exposure Category Code"	"Sex and Sexual Orientation"	"Sex and Sexual Orientation Code"	Cases
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"25 - 29 Years"	"4"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	3
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	42
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	13
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	26
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	33
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"30 - 34 Years"	"5"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	3
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"30 - 34 Years"	"5"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	13
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	38
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	3
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	4
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	26
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	35
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	34
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	64
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	4
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	10
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	13
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	56
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	2
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	7
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	30
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	19
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	43
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	78
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	4
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	5
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	9
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	47
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"40 - 44 Years"	"7"	"Receipt of blood, blood components or tissue"	"07"	"Male (heterosexual or pediatric)"	"3"	1
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"40 - 44 Years"	"7"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	4
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"40 - 44 Years"	"7"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	3
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"45 - 49 Years"	"8"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	16
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"45 - 49 Years"	"8"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	19
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	21
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	70
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"45 - 49 Years"	"8"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	6
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"45 - 49 Years"	"8"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	10
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	30
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"45 - 49 Years"	"8"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	8
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"50 - 54 Years"	"9"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	10
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"50 - 54 Years"	"9"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	19
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"50 - 54 Years"	"9"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	4
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"50 - 54 Years"	"9"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	49
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"50 - 54 Years"	"9"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	1
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	3
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	26
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"50 - 54 Years"	"9"	"Receipt of blood, blood components or tissue"	"07"	"Female (any)"	"4"	1
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"50 - 54 Years"	"9"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	2
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"50 - 54 Years"	"9"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"55 - 59 Years"	"A"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	11
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"55 - 59 Years"	"A"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	4
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"55 - 59 Years"	"A"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	7
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"55 - 59 Years"	"A"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	10
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"55 - 59 Years"	"A"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"55 - 59 Years"	"A"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	4
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"55 - 59 Years"	"A"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	3
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"60 - 64 Years"	"B"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	8
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"60 - 64 Years"	"B"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	5
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"60 - 64 Years"	"B"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	3
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"60 - 64 Years"	"B"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	8
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"60 - 64 Years"	"B"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	2
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"60 - 64 Years"	"B"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	8
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"60 - 64 Years"	"B"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	2
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"60 - 64 Years"	"B"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	3
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"65+ Years"	"C"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	2
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"65+ Years"	"C"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	8
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"65+ Years"	"C"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	1
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"65+ Years"	"C"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	5
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"65+ Years"	"C"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"65+ Years"	"C"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"65+ Years"	"C"	"Receipt of blood, blood components or tissue"	"07"	"Male (heterosexual or pediatric)"	"3"	1
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"65+ Years"	"C"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	2
	"2000"	"2000"	"Philadelphia, PA"	"6160"	"65+ Years"	"C"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	2
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"13 - 19 Years"	"2"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"13 - 19 Years"	"2"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"20 - 24 Years"	"3"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"20 - 24 Years"	"3"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	3
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"20 - 24 Years"	"3"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"20 - 24 Years"	"3"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	4
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"20 - 24 Years"	"3"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	1
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"25 - 29 Years"	"4"	"Hemophilia/coagulation disorder"	"04"	"Male (heterosexual or pediatric)"	"3"	1
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	1
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	4
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"25 - 29 Years"	"4"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	2
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"25 - 29 Years"	"4"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	3
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"25 - 29 Years"	"4"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	1
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"25 - 29 Years"	"4"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	6
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"25 - 29 Years"	"4"	"Receipt of blood, blood components or tissue"	"07"	"Female (any)"	"4"	1
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"25 - 29 Years"	"4"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	3
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"30 - 34 Years"	"5"	"Hemophilia/coagulation disorder"	"04"	"Male (heterosexual or pediatric)"	"3"	1
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	2
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	4
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	3
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	2
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"30 - 34 Years"	"5"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	2
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	6
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	26
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"30 - 34 Years"	"5"	"Receipt of blood, blood components or tissue"	"07"	"Female (any)"	"4"	1
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	5
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	4
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"35 - 39 Years or age is missing"	"6"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	2
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	2
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"35 - 39 Years or age is missing"	"6"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	8
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	7
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"35 - 39 Years or age is missing"	"6"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	4
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	8
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"35 - 39 Years or age is missing"	"6"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	30
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"35 - 39 Years or age is missing"	"6"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	5
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	8
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"40 - 44 Years"	"7"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	3
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	4
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"40 - 44 Years"	"7"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	6
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	4
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"40 - 44 Years"	"7"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	4
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	7
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"40 - 44 Years"	"7"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	28
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"40 - 44 Years"	"7"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	2
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"40 - 44 Years"	"7"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	3
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"45 - 49 Years"	"8"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	2
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"45 - 49 Years"	"8"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	2
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	1
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"45 - 49 Years"	"8"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	5
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"45 - 49 Years"	"8"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	3
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"45 - 49 Years"	"8"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	2
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"45 - 49 Years"	"8"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	11
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"45 - 49 Years"	"8"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	2
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"50 - 54 Years"	"9"	"IV drug use (female and hetero male)"	"02"	"Female (any)"	"4"	1
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"50 - 54 Years"	"9"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"50 - 54 Years"	"9"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	2
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	5
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"50 - 54 Years"	"9"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	9
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"50 - 54 Years"	"9"	"Receipt of blood, blood components or tissue"	"07"	"Male (heterosexual or pediatric)"	"3"	1
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"55 - 59 Years"	"A"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	2
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"55 - 59 Years"	"A"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	1
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"55 - 59 Years"	"A"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	3
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"55 - 59 Years"	"A"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	4
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"55 - 59 Years"	"A"	"Receipt of blood, blood components or tissue"	"07"	"Male (heterosexual or pediatric)"	"3"	1
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"60 - 64 Years"	"B"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"65+ Years"	"C"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"2000"	"2000"	"Phoenix, AZ"	"6200"	"65+ Years"	"C"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	1
	"2000"	"2000"	"Pittsburgh, PA"	"6280"	"13 - 19 Years"	"2"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"2000"	"2000"	"Pittsburgh, PA"	"6280"	"25 - 29 Years"	"4"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	2
	"2000"	"2000"	"Pittsburgh, PA"	"6280"	"25 - 29 Years"	"4"	"Male homo/bisexual and IV drug use"	"03"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"2000"	"2000"	"Pittsburgh, PA"	"6280"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (bisexual)"	"2"	1
	"2000"	"2000"	"Pittsburgh, PA"	"6280"	"25 - 29 Years"	"4"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	1
	"2000"	"2000"	"Pittsburgh, PA"	"6280"	"25 - 29 Years"	"4"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	1
	"2000"	"2000"	"Pittsburgh, PA"	"6280"	"25 - 29 Years"	"4"	"Risk not reported or identified"	"08"	"Male (heterosexual or pediatric)"	"3"	2
	"2000"	"2000"	"Pittsburgh, PA"	"6280"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Female (any)"	"4"	2
	"2000"	"2000"	"Pittsburgh, PA"	"6280"	"30 - 34 Years"	"5"	"Heterosexual contact with HIV"	"05"	"Male (heterosexual or pediatric)"	"3"	1
	"2000"	"2000"	"Pittsburgh, PA"	"6280"	"30 - 34 Years"	"5"	"IV drug use (female and hetero male)"	"02"	"Male (heterosexual or pediatric)"	"3"	1
	"2000"	"2000"	"Pittsburgh, PA"	"6280"	"30 - 34 Years"	"5"	"Male homo/bisexual and IV drug use"	"03"	"Male (bisexual)"	"2"	1
	"2000"	"2000"	"Pittsburgh, PA"	"6280"	"30 - 34 Years"	"5"	"Male homosexual/bisexual contact"	"01"	"Male (homosexual)  or Unknown Classification"	"1"	6
	"2000"	"2000"	"Pittsburgh, PA"	"6280"	"30 - 34 Years"	"5"	"Risk not reported or identified"	"08"	"Female (any)"	"4"	2
